X,SCI,IC
Rhbdf2,1.489345333,4.306451455
Krt71,0,4.311417991
Bcl3,0.442163021,4.317043697
Trim56,0.481509278,4.350629871
Thsd7a,0.317190704,4.35511044
Il1r1,-0.028856824,4.355553989
Inhbb,0.029578307,4.360660666
Camk2d,0.344882647,4.360689127
Csta2,0,4.363793329
Pde1c,0.012175045,4.374750345
Cdhr1,0.446394786,4.38651431
Myo10,0.094456794,4.392707464
Olfr1260,0.896253669,4.395636221
Apol9a,0.753811082,4.398597259
Sprr1a,0.012910705,4.412417322
Osmr,-0.19498016,4.426881754
Col27a1,0.273745746,4.440874284
Erich2,0.594987666,4.441116696
Smoc2,-0.039387994,4.441482704
Angptl4,1.119105263,4.471512269
Ccn4,0.521743652,4.49660217
Smim3,0.114995423,4.500783899
Fgf3,0.200016481,4.506165208
Sntg2,0.020268808,4.521052208
Plpp3,0.527130539,4.524075485
Col1a1,-0.012760605,4.529413464
Phf11d,0.030410857,4.533877523
Ptgs1,0.715244959,4.533952474
Tgfbr2,0.083325756,4.549813171
Morrbid,-0.320977197,4.549973365
Btbd11,0.833974051,4.559032729
Gulp1,-0.213521982,4.560432728
Nupr1,0.658590252,4.582160824
Maf,0.536706607,4.604078576
Maml2,-0.037423054,4.607177124
Megf11,0.060770903,4.62595625
Casr,0.091336415,4.628073934
Elf4,-0.03555735,4.631564659
Mndal,0.027759323,4.635766605
Rsad2,0.573108618,4.658454006
Htr1d,-0.024874687,4.660474897
Lce1a1,-0.590285887,4.661870677
Plce1,0.606656578,4.670709319
Tbx3,0.150010631,4.685326333
Vmn2r77,0.287020815,4.685965996
Sdc1,0.552728825,4.693104551
Prag1,0.599879742,4.696841194
Nkain1,0.006220061,4.71006944
Ifi203,0.756672259,4.710988149
Sytl5,-0.327046827,4.712290296
Cpne2,0.418203336,4.712570236
Slfn9,0,4.74584904
Olfr1262,0.467207119,4.757786334
Trim21,0.813438037,4.767520447
Trbc1,0,4.772623462
Clic1,-0.096451189,4.802581952
Vash2,0.127663028,4.824819632
Fmnl3,0.230745617,4.856574583
Dhrs9,0.666757275,4.876933566
Trim12a,0.820038489,4.888309534
Mmp12,0.592321795,4.918696074
Slc12a3,0.05680219,4.927792103
Kcnk13,0.060146658,4.938665727
Tafa3,0.708667088,4.939280777
Adamts3,0.502886214,4.939345912
Wdr63,-0.00761675,4.941421999
Tgif1,0.514828619,4.973616582
Mmp28,-0.214213342,4.993294043
Abca1,0.156581752,5.001395759
Slc28a2,-0.48124679,5.009048569
Flnc,-0.219901265,5.009495795
Gbp7,0.046933401,5.020722314
Ifi204,0.367865307,5.061418312
Eln,0.352384595,5.062381097
Trim34a,0.431811953,5.121535149
Sh3bp2,0.535778807,5.127096659
Tnfrsf8,0.544121468,5.129571367
Xdh,0.123220046,5.139211534
Ecel1,0.082692811,5.155586077
Ifi44,0.417769815,5.194671262
Ndrg1,0.213816931,5.223788999
Trim15,0.596581262,5.225769085
Il4ra,0.353250917,5.253152922
Clic4,0.356889158,5.268644584
Rnf122,-0.050100048,5.269545363
Tspan18,0.461694554,5.279294746
Anxa2,0.431718759,5.291740112
Vmn2r78,0.458734795,5.308112126
Bc1,-0.011672446,5.313867463
Ivl,-0.137282932,5.326028363
Tm4sf1,0.424689821,5.364561655
Plekhg2,0.199992569,5.369157727
Spata13,0.217708459,5.384315654
Trim30a,0.247075112,5.387965931
Car13,0,5.393879184
Il20ra,0.698809189,5.408818127
Gfra1,0.31007792,5.410786907
Rhoj,0.150847996,5.450775102
Ret,0.30126573,5.464885498
Il13ra1,0.196122724,5.496401206
Cd44,0.188474393,5.498770514
Sox7,1.014479713,5.499217107
Trim30d,0.550856261,5.518889037
Slc22a18,1.492087053,5.535367874
Ddx60,0.748837174,5.539606678
Lama5,-0.182892204,5.547120637
Ppm1j,0.422133937,5.580695777
Tnfrsf1b,0.462478555,5.61499625
Ano1,0.490854573,5.626793375
Iigp1,-0.000713545,5.643582877
Tnc,0.443950163,5.687583952
Fam124b,0.606735734,5.700643538
Dnah14,0.46044158,5.718688414
Ngf,0.141884419,5.758966457
Cd300lb,0.236009375,5.776493085
Atf3,0.022442259,5.851265406
Epb41l4a,0.130828435,5.951902605
Glis3,0.358457944,6.055396481
Smcp,-0.28655083,6.081880187
Nox4,0.113638881,6.121005323
Scnn1b,0.649651496,6.42505669
Col5a3,0.841104502,6.442962268
Pxdc1,0.258786264,6.45219606
Xist,0.237296117,6.739945153
Tsix,0.223642833,6.835918345
Antxrl,1.047413956,7.128501488
