X,avg_log2FC,pct.1,pct.2,p_val_adj
Evi2,-0.037843693,0.559,0.58,1
Evi2a,0,0,0,1
Evi2b,0,0,0,1
Evi5,0.098547482,0.193,0.197,1
Evi5l,0,0,0,1
Evl,-0.095800173,0.454,0.479,1
Evpl,0,0,0,1
Evx1,-0.741609994,0,0.001,1
Evx1os,1.974538431,0.001,0,1
Evx2,0,0,0,1
Ewsr1,0.08644063,0.613,0.601,1
Exd1,-0.424805959,0.119,0.155,1
Exd2,-0.076669783,0.608,0.615,1
Exo1,0.092081106,0.306,0.298,1
Exo5,-0.361473571,0.141,0.177,1
Exoc1,0,0,0,1
Exoc2,0,0,0,1
Exoc3,0.740110207,0.007,0.004,1
Exoc3l,-0.233008117,0.216,0.255,1
Exoc3l2,0,0,0,1
Exoc3l4,-3.272241018,0.001,0.004,1
Exoc4,0,0,0,1
Exoc5,-0.711208229,0.006,0.008,1
Exoc6,0.361244445,0.002,0.002,1
Exoc6b,1.097850747,0.001,0,1
Exoc7,-0.33844075,0.225,0.273,1
Exoc8,-0.089988297,0.574,0.61,1
Exog,0.180259388,0.125,0.122,1
Exosc1,0.043063252,0.848,0.851,1
Exosc10,0,0,0,1
Exosc2,-0.366502369,0.004,0.002,1
Exosc3,-0.49460407,0.016,0.019,1
Exosc4,0.132066655,0.056,0.063,1
Exosc5,0,0,0,1
Exosc7,-1.421294075,0.002,0.006,1
Exosc8,0,0,0,1
Exosc9,-0.121077337,0.005,0.005,1
Exph5,0.374411546,0.008,0.006,1
Ext1,0,0,0,1
Ext2,-0.035745123,0.156,0.17,1
Extl1,-0.254847184,0.432,0.493,0.313417036
Extl2,-0.270972841,0.197,0.237,1
Extl3,-0.046682293,0.081,0.088,1
Eya1,-0.450381665,0.092,0.112,1
Eya2,0.005685524,0.292,0.313,1
Eya3,-0.15561387,0.369,0.395,1
Eya4,-0.544915331,0.059,0.084,1
Ezh1,-0.138654231,0.219,0.248,1
Ezh2,-0.001211831,0.245,0.237,1
Ezr,-0.122816257,0.005,0.006,1
F10,0,0,0,1
F11,-0.024710481,0.639,0.655,1
F11r,0.486589949,0.004,0.008,1
F12,0.203872211,0.003,0.002,1
F13a1,-0.045203246,0.019,0.023,1
F13b,0,0,0,1
F2,0.038695444,0.427,0.429,1
F2r,-0.083149434,0.027,0.03,1
F2rl1,0.079485119,0.002,0.002,1
F2rl2,-0.417843642,0.001,0.001,1
F2rl3,-3.429877944,0,0.003,1
F3,-0.15826086,0.365,0.394,1
F5,0.327505573,0.263,0.236,1
F7,0,0,0,1
F8,-0.365517508,0.024,0.039,1
F8a,0.245645446,0.001,0.002,1
F9,0,0,0,1
Fa2h,0,0,0,1
Faah,0.299771197,0.002,0.002,1
Faap100,0,0,0,1
Faap20,0,0,0,1
Faap24,0.119746261,0.226,0.225,1
Fabp1,-1.46907687,0,0.001,1
Fabp12,-0.928316497,0.003,0.007,1
Fabp2,0.102039742,0.092,0.096,1
Fabp3,0.349636496,0.055,0.053,1
Fabp4,0.561928174,0.605,0.516,1.06E-12
Fabp5,0.14413483,0.022,0.016,1
Fabp6,0.186932215,0.108,0.098,1
Fabp7,0.066567864,0.995,0.996,0.988605714
Fabp9,0.215984445,0.544,0.511,1
Fadd,0.000604501,1,0.999,1
Faddos,-2.636466935,0,0.002,1
Fads1,0,0,0,1
Fads2,0.093948311,0.07,0.079,1
Fads3,-0.699499262,0.012,0.019,1
Fads6,0,0,0,1
Faf1,0.07887533,0.074,0.079,1
Faf2,0.591449648,0.029,0.023,1
Fah,1.529603737,0.002,0.002,1
Fahd1,0,0,0,1
Fahd2a,0.049919651,0.022,0.019,1
Faim,0,0,0,1
Faim2,-0.936868895,0.02,0.026,1
Faiml,-0.956240587,0,0.001,1
Fam102a,0.002175452,0.22,0.235,1
Fam102b,0.174894247,0.28,0.255,1
Fam103a1,0.147896675,0.297,0.283,1
Fam104a,0.189707892,0.238,0.232,1
Fam105a,0.180972397,0.975,0.968,7.21E-11
Fam107a,0.918677536,0.001,0,1
Fam107b,0.367043406,0.002,0.002,1
Fam109a,-0.281882785,0.005,0.008,1
Fam110a,0.065985456,0.451,0.438,1
Fam110b,0.477627863,0.003,0.003,1
Fam110c,0,0,0,1
Fam111a,-1.080061087,0.005,0.006,1
Fam114a1,-0.144106003,0.143,0.162,1
Fam114a2,0.165036711,0.057,0.055,1
Fam117a,0,0,0,1
Fam117b,-0.351478025,0.022,0.02,1
Fam118a,0.279377779,0.102,0.091,1
Fam118b,0.296502092,0.578,0.522,0.004640737
Fam120a,-0.267331068,0.297,0.347,1
Fam120aos,0.034281493,0.106,0.11,1
Fam120b,-0.515192467,0.006,0.01,1
Fam120c,0.146330078,0.007,0.007,1
Fam122a,-0.563855719,0.032,0.036,1
